product_id|category|Sub_Category|gender
196908|Tops|Sweaters|Child
196909|Outerwear|Coats|Child
196910|Child|Kids|Child
196911|Child|Newborn|Child
196912|Accessories|Accessories|Man
196913|Underwear & Nightwear|Underwear|Man
196914|Sportswear|Sportswear|Man
196915|Outerwear|Suits|Man
196916|Bottoms|Pants and Jeans|Man
196917|Tops|Shirts|Man
196918|Tops|Polos|Man
196919|Tops|Sweatshirts|Man
196920|Outerwear|Blazers|Man
196921|Accessories|Accessories|Woman
196922|Underwear & Nightwear|Underwear|Woman
196923|Sportswear|Sportswear|Woman
196924|Outerwear|Suits|Woman
196925|Bottoms|Skirts and Shorts|Woman
196926|Bottoms|Pants and Jeans|Woman
196927|Tops|T-Shirts|Woman
196928|Tops|Blouses|Woman
196929|Outerwear|Dresses|Woman
196930|Tops|Knitwear|Woman
196931|Outerwear|Blazers|Woman
196932|Accessories|Accessories|Child
196933|Underwear & Nightwear|Pajamas|Child
196934|Tops|Sweaters|Child
196935|Outerwear|Coats|Child
196936|Child|Kids|Child
196937|Child|Newborn|Child
196938|Accessories|Accessories|Man
196939|Underwear & Nightwear|Underwear|Man
196940|Sportswear|Sportswear|Man
196941|Outerwear|Suits|Man
196942|Bottoms|Pants and Jeans|Man
196943|Tops|Shirts|Man
196944|Tops|Polos|Man
196945|Tops|Sweatshirts|Man
196946|Outerwear|Blazers|Man
196947|Accessories|Accessories|Woman
196948|Underwear & Nightwear|Underwear|Woman
196949|Sportswear|Sportswear|Woman
196950|Outerwear|Suits|Woman
196951|Bottoms|Skirts and Shorts|Woman
196952|Bottoms|Pants and Jeans|Woman
196953|Tops|T-Shirts|Woman
196954|Tops|Blouses|Woman
196955|Outerwear|Dresses|Woman
196956|Tops|Knitwear|Woman
196957|Outerwear|Blazers|Woman
196958|Accessories|Accessories|Child
196959|Underwear & Nightwear|Pajamas|Child
196960|Tops|Sweaters|Child
196961|Outerwear|Coats|Child
196962|Child|Kids|Child
196963|Child|Newborn|Child
196964|Accessories|Accessories|Man
196965|Underwear & Nightwear|Underwear|Man
196966|Sportswear|Sportswear|Man
196967|Outerwear|Suits|Man
196968|Bottoms|Pants and Jeans|Man
196969|Tops|Shirts|Man
196970|Tops|Polos|Man
196971|Tops|Sweatshirts|Man
196972|Outerwear|Blazers|Man
196973|Accessories|Accessories|Woman
196974|Underwear & Nightwear|Underwear|Woman
196975|Sportswear|Sportswear|Woman
196976|Outerwear|Suits|Woman
196977|Bottoms|Skirts and Shorts|Woman
196978|Bottoms|Pants and Jeans|Woman
196979|Tops|T-Shirts|Woman
196980|Tops|Blouses|Woman
196981|Outerwear|Dresses|Woman
196982|Tops|Knitwear|Woman
196983|Outerwear|Blazers|Woman
196984|Accessories|Accessories|Child
196985|Underwear & Nightwear|Pajamas|Child
196986|Tops|Sweaters|Child
196987|Outerwear|Coats|Child
196988|Child|Kids|Child
196989|Child|Newborn|Child
196990|Accessories|Accessories|Man
196991|Underwear & Nightwear|Underwear|Man
196992|Sportswear|Sportswear|Man
196993|Outerwear|Suits|Man
196994|Bottoms|Pants and Jeans|Man
196995|Tops|Shirts|Man
196996|Tops|Polos|Man
196997|Tops|Sweatshirts|Man
196998|Outerwear|Blazers|Man
196999|Accessories|Accessories|Woman
197000|Underwear & Nightwear|Underwear|Woman
197001|Sportswear|Sportswear|Woman
197002|Outerwear|Suits|Woman
197003|Bottoms|Skirts and Shorts|Woman
197004|Bottoms|Pants and Jeans|Woman
197005|Tops|T-Shirts|Woman
197006|Tops|Blouses|Woman
197007|Outerwear|Dresses|Woman
197008|Tops|Knitwear|Woman
197009|Outerwear|Blazers|Woman
197010|Accessories|Accessories|Child
197011|Underwear & Nightwear|Pajamas|Child
197019|Outerwear|Suits|Man
197027|Sportswear|Sportswear|Woman
197031|Tops|T-Shirts|Woman
197033|Outerwear|Dresses|Woman
197034|Tops|Knitwear|Woman
197038|Tops|Sweaters|Child
197041|Child|Newborn|Child
197045|Outerwear|Suits|Man
197048|Tops|Polos|Man
197063|Underwear & Nightwear|Pajamas|Child
197070|Sportswear|Sportswear|Man
197075|Tops|Sweatshirts|Man
197081|Bottoms|Skirts and Shorts|Woman
197091|Outerwear|Coats|Child
197105|Sportswear|Sportswear|Woman
197107|Bottoms|Skirts and Shorts|Woman
197109|Tops|T-Shirts|Woman
197111|Outerwear|Dresses|Woman
197114|Accessories|Accessories|Child
197119|Child|Newborn|Child
197126|Tops|Polos|Man
197128|Outerwear|Blazers|Man
197131|Sportswear|Sportswear|Woman
197132|Outerwear|Suits|Woman
197136|Tops|Blouses|Woman
197142|Tops|Sweaters|Child
197149|Outerwear|Suits|Man
197153|Tops|Sweatshirts|Man
197154|Outerwear|Blazers|Man
197172|Accessories|Accessories|Man
197173|Underwear & Nightwear|Underwear|Man
197175|Outerwear|Suits|Man
197181|Accessories|Accessories|Woman
197183|Sportswear|Sportswear|Woman
197185|Bottoms|Skirts and Shorts|Woman
197188|Tops|Blouses|Woman
197191|Outerwear|Blazers|Woman
197192|Accessories|Accessories|Child
197193|Underwear & Nightwear|Pajamas|Child
197194|Tops|Sweaters|Child
197200|Sportswear|Sportswear|Man
197205|Tops|Sweatshirts|Man
197210|Outerwear|Suits|Woman
197211|Bottoms|Skirts and Shorts|Woman
197225|Underwear & Nightwear|Underwear|Man
197226|Sportswear|Sportswear|Man
197231|Tops|Sweatshirts|Man
197233|Accessories|Accessories|Woman
197236|Outerwear|Suits|Woman
197237|Bottoms|Skirts and Shorts|Woman
197239|Tops|T-Shirts|Woman
197248|Child|Kids|Child
197251|Underwear & Nightwear|Underwear|Man
197253|Outerwear|Suits|Man
197256|Tops|Polos|Man
197262|Outerwear|Suits|Woman
197268|Tops|Knitwear|Woman
197271|Underwear & Nightwear|Pajamas|Child
197279|Outerwear|Suits|Man
197290|Bottoms|Pants and Jeans|Woman
197293|Outerwear|Dresses|Woman
197296|Accessories|Accessories|Child
197305|Outerwear|Suits|Man
197309|Tops|Sweatshirts|Man
197311|Accessories|Accessories|Woman
197316|Bottoms|Pants and Jeans|Woman
197326|Child|Kids|Child
197327|Child|Newborn|Child
197328|Accessories|Accessories|Man
197333|Tops|Shirts|Man
197334|Tops|Polos|Man
197343|Tops|T-Shirts|Woman
197353|Child|Newborn|Child
197356|Sportswear|Sportswear|Man
197361|Tops|Sweatshirts|Man
197364|Underwear & Nightwear|Underwear|Woman
197365|Sportswear|Sportswear|Woman
197366|Outerwear|Suits|Woman
197369|Tops|T-Shirts|Woman
197370|Tops|Blouses|Woman
197371|Outerwear|Dresses|Woman
197377|Outerwear|Coats|Child
197391|Sportswear|Sportswear|Woman
197393|Bottoms|Skirts and Shorts|Woman
197418|Outerwear|Suits|Woman
197419|Bottoms|Skirts and Shorts|Woman
197422|Tops|Blouses|Woman
197426|Accessories|Accessories|Child
197433|Underwear & Nightwear|Underwear|Man
197437|Tops|Shirts|Man
197443|Sportswear|Sportswear|Woman
197449|Outerwear|Dresses|Woman
197466|Outerwear|Blazers|Man
197470|Outerwear|Suits|Woman
197471|Bottoms|Skirts and Shorts|Woman
197473|Tops|T-Shirts|Woman
197483|Child|Newborn|Child
197487|Outerwear|Suits|Man
197489|Tops|Shirts|Man
197490|Tops|Polos|Man
197494|Underwear & Nightwear|Underwear|Woman
197500|Tops|Blouses|Woman
197516|Tops|Polos|Man
197517|Tops|Sweatshirts|Man
197519|Accessories|Accessories|Woman
197528|Tops|Knitwear|Woman
197539|Outerwear|Suits|Man
197540|Bottoms|Pants and Jeans|Man
197543|Tops|Sweatshirts|Man
197546|Underwear & Nightwear|Underwear|Woman
197548|Outerwear|Suits|Woman
197550|Bottoms|Pants and Jeans|Woman
197552|Tops|Blouses|Woman
197553|Outerwear|Dresses|Woman
197562|Accessories|Accessories|Man
197567|Tops|Shirts|Man
197568|Tops|Polos|Man
197571|Accessories|Accessories|Woman
197573|Sportswear|Sportswear|Woman
197575|Bottoms|Skirts and Shorts|Woman
197577|Tops|T-Shirts|Woman
197590|Sportswear|Sportswear|Man
197596|Outerwear|Blazers|Man
197600|Outerwear|Suits|Woman
197603|Tops|T-Shirts|Woman
197624|Underwear & Nightwear|Underwear|Woman
197626|Outerwear|Suits|Woman
197628|Bottoms|Pants and Jeans|Woman
197631|Outerwear|Dresses|Woman
197642|Sportswear|Sportswear|Man
197643|Outerwear|Suits|Man
197644|Bottoms|Pants and Jeans|Man
197648|Outerwear|Blazers|Man
197652|Outerwear|Suits|Woman
197654|Bottoms|Pants and Jeans|Woman
197656|Tops|Blouses|Woman
197662|Tops|Sweaters|Child
197666|Accessories|Accessories|Man
197668|Sportswear|Sportswear|Man
197669|Outerwear|Suits|Man
197670|Bottoms|Pants and Jeans|Man
197693|Underwear & Nightwear|Underwear|Man
197694|Sportswear|Sportswear|Man
197695|Outerwear|Suits|Man
197696|Bottoms|Pants and Jeans|Man
197699|Tops|Sweatshirts|Man
197700|Outerwear|Blazers|Man
197702|Underwear & Nightwear|Underwear|Woman
197703|Sportswear|Sportswear|Woman
197704|Outerwear|Suits|Woman
197706|Bottoms|Pants and Jeans|Woman
197708|Tops|Blouses|Woman
197715|Outerwear|Coats|Child
197723|Tops|Shirts|Man
197727|Accessories|Accessories|Woman
197728|Underwear & Nightwear|Underwear|Woman
197733|Tops|T-Shirts|Woman
197734|Tops|Blouses|Woman
197742|Child|Kids|Child
197746|Sportswear|Sportswear|Man
197747|Outerwear|Suits|Man
197750|Tops|Polos|Man
197751|Tops|Sweatshirts|Man
197752|Outerwear|Blazers|Man
197753|Accessories|Accessories|Woman
197759|Tops|T-Shirts|Woman
197760|Tops|Blouses|Woman
197763|Outerwear|Blazers|Woman
197770|Accessories|Accessories|Man
197773|Outerwear|Suits|Man
197776|Tops|Polos|Man
197778|Outerwear|Blazers|Man
197783|Bottoms|Skirts and Shorts|Woman
197785|Tops|T-Shirts|Woman
197788|Tops|Knitwear|Woman
197789|Outerwear|Blazers|Woman
197794|Child|Kids|Child
197798|Sportswear|Sportswear|Man
197801|Tops|Shirts|Man
197810|Bottoms|Pants and Jeans|Woman
197823|Underwear & Nightwear|Underwear|Man
197824|Sportswear|Sportswear|Man
197825|Outerwear|Suits|Man
197828|Tops|Polos|Man
197834|Outerwear|Suits|Woman
197840|Tops|Knitwear|Woman
197841|Outerwear|Blazers|Woman
197848|Accessories|Accessories|Man
197850|Sportswear|Sportswear|Man
197855|Tops|Sweatshirts|Man
197861|Bottoms|Skirts and Shorts|Woman
197862|Bottoms|Pants and Jeans|Woman
197864|Tops|Blouses|Woman
197865|Outerwear|Dresses|Woman
197866|Tops|Knitwear|Woman
197867|Outerwear|Blazers|Woman
197868|Accessories|Accessories|Child
197871|Outerwear|Coats|Child
197877|Outerwear|Suits|Man
197879|Tops|Shirts|Man
197881|Tops|Sweatshirts|Man
197890|Tops|Blouses|Woman
197904|Bottoms|Pants and Jeans|Man
197905|Tops|Shirts|Man
197907|Tops|Sweatshirts|Man
197908|Outerwear|Blazers|Man
197909|Accessories|Accessories|Woman
197911|Sportswear|Sportswear|Woman
197912|Outerwear|Suits|Woman
197913|Bottoms|Skirts and Shorts|Woman
197915|Tops|T-Shirts|Woman
197920|Accessories|Accessories|Child
197921|Underwear & Nightwear|Pajamas|Child
197928|Sportswear|Sportswear|Man
197935|Accessories|Accessories|Woman
197937|Sportswear|Sportswear|Woman
197939|Bottoms|Skirts and Shorts|Woman
197940|Bottoms|Pants and Jeans|Woman
197946|Accessories|Accessories|Child
197956|Bottoms|Pants and Jeans|Man
197964|Outerwear|Suits|Woman
197965|Bottoms|Skirts and Shorts|Woman
197966|Bottoms|Pants and Jeans|Woman
197967|Tops|T-Shirts|Woman
197969|Outerwear|Dresses|Woman
197970|Tops|Knitwear|Woman
197978|Accessories|Accessories|Man
197980|Sportswear|Sportswear|Man
197984|Tops|Polos|Man
197989|Sportswear|Sportswear|Woman
197990|Outerwear|Suits|Woman
197994|Tops|Blouses|Woman
197995|Outerwear|Dresses|Woman
197997|Outerwear|Blazers|Woman
198019|Tops|T-Shirts|Woman
198030|Accessories|Accessories|Man
198033|Outerwear|Suits|Man
198036|Tops|Polos|Man
198037|Tops|Sweatshirts|Man
198039|Accessories|Accessories|Woman
198040|Underwear & Nightwear|Underwear|Woman
198045|Tops|T-Shirts|Woman
198046|Tops|Blouses|Woman
198053|Outerwear|Coats|Child
198060|Bottoms|Pants and Jeans|Man
198061|Tops|Shirts|Man
198062|Tops|Polos|Man
198063|Tops|Sweatshirts|Man
198069|Bottoms|Skirts and Shorts|Woman
198071|Tops|T-Shirts|Woman
198072|Tops|Blouses|Woman
198073|Outerwear|Dresses|Woman
198075|Outerwear|Blazers|Woman
198093|Sportswear|Sportswear|Woman
198104|Tops|Sweaters|Child
198111|Outerwear|Suits|Man
198112|Bottoms|Pants and Jeans|Man
198117|Accessories|Accessories|Woman
198118|Underwear & Nightwear|Underwear|Woman
198119|Sportswear|Sportswear|Woman
198120|Outerwear|Suits|Woman
198121|Bottoms|Skirts and Shorts|Woman
198126|Tops|Knitwear|Woman
198128|Accessories|Accessories|Child
198130|Tops|Sweaters|Child
198137|Outerwear|Suits|Man
198138|Bottoms|Pants and Jeans|Man
198140|Tops|Polos|Man
198150|Tops|Blouses|Woman
198151|Outerwear|Dresses|Woman
198159|Child|Newborn|Child
198164|Bottoms|Pants and Jeans|Man
198165|Tops|Shirts|Man
198173|Bottoms|Skirts and Shorts|Woman
198174|Bottoms|Pants and Jeans|Woman
198188|Sportswear|Sportswear|Man
198193|Tops|Sweatshirts|Man
198197|Sportswear|Sportswear|Woman
198198|Outerwear|Suits|Woman
198202|Tops|Blouses|Woman
198217|Tops|Shirts|Man
198224|Outerwear|Suits|Woman
198229|Outerwear|Dresses|Woman
198233|Underwear & Nightwear|Pajamas|Child
198238|Accessories|Accessories|Man
198239|Underwear & Nightwear|Underwear|Man
198243|Tops|Shirts|Man
198252|Bottoms|Pants and Jeans|Woman
198256|Tops|Knitwear|Woman
198259|Underwear & Nightwear|Pajamas|Child
198261|Outerwear|Coats|Child
198262|Child|Kids|Child
198270|Tops|Polos|Man
198272|Outerwear|Blazers|Man
198273|Accessories|Accessories|Woman
198275|Sportswear|Sportswear|Woman
198278|Bottoms|Pants and Jeans|Woman
198279|Tops|T-Shirts|Woman
198283|Outerwear|Blazers|Woman
198286|Tops|Sweaters|Child
198290|Accessories|Accessories|Man
198292|Sportswear|Sportswear|Man
198293|Outerwear|Suits|Man
198294|Bottoms|Pants and Jeans|Man
198301|Sportswear|Sportswear|Woman
198304|Bottoms|Pants and Jeans|Woman
198305|Tops|T-Shirts|Woman
198313|Outerwear|Coats|Child
198314|Child|Kids|Child
198319|Outerwear|Suits|Man
198320|Bottoms|Pants and Jeans|Man
198321|Tops|Shirts|Man
198328|Outerwear|Suits|Woman
198331|Tops|T-Shirts|Woman
198332|Tops|Blouses|Woman
198338|Tops|Sweaters|Child
198343|Underwear & Nightwear|Underwear|Man
198345|Outerwear|Suits|Man
198349|Tops|Sweatshirts|Man
198352|Underwear & Nightwear|Underwear|Woman
198354|Outerwear|Suits|Woman
198355|Bottoms|Skirts and Shorts|Woman
198356|Bottoms|Pants and Jeans|Woman
198362|Accessories|Accessories|Child
198370|Sportswear|Sportswear|Man
198371|Outerwear|Suits|Man
198372|Bottoms|Pants and Jeans|Man
198375|Tops|Sweatshirts|Man
198378|Underwear & Nightwear|Underwear|Woman
198379|Sportswear|Sportswear|Woman
198380|Outerwear|Suits|Woman
198382|Bottoms|Pants and Jeans|Woman
198385|Outerwear|Dresses|Woman
198386|Tops|Knitwear|Woman
198396|Sportswear|Sportswear|Man
198397|Outerwear|Suits|Man
198399|Tops|Shirts|Man
198400|Tops|Polos|Man
198401|Tops|Sweatshirts|Man
198407|Bottoms|Skirts and Shorts|Woman
198412|Tops|Knitwear|Woman
198420|Accessories|Accessories|Man
198427|Tops|Sweatshirts|Man
198428|Outerwear|Blazers|Man
198435|Tops|T-Shirts|Woman
198437|Outerwear|Dresses|Woman
198441|Underwear & Nightwear|Pajamas|Child
198448|Sportswear|Sportswear|Man
198456|Underwear & Nightwear|Underwear|Woman
198457|Sportswear|Sportswear|Woman
198468|Tops|Sweaters|Child
198479|Tops|Sweatshirts|Man
198490|Tops|Knitwear|Woman
198495|Outerwear|Coats|Child
198501|Outerwear|Suits|Man
198502|Bottoms|Pants and Jeans|Man
198508|Underwear & Nightwear|Underwear|Woman
198509|Sportswear|Sportswear|Woman
198515|Outerwear|Dresses|Woman
198520|Tops|Sweaters|Child
198525|Underwear & Nightwear|Underwear|Man
198526|Sportswear|Sportswear|Man
198528|Bottoms|Pants and Jeans|Man
198535|Sportswear|Sportswear|Woman
198537|Bottoms|Skirts and Shorts|Woman
198538|Bottoms|Pants and Jeans|Woman
198552|Sportswear|Sportswear|Man
198554|Bottoms|Pants and Jeans|Man
198561|Sportswear|Sportswear|Woman
198563|Bottoms|Skirts and Shorts|Woman
198569|Outerwear|Blazers|Woman
198581|Tops|Shirts|Man
198584|Outerwear|Blazers|Man
198590|Bottoms|Pants and Jeans|Woman
198591|Tops|T-Shirts|Woman
198596|Accessories|Accessories|Child
198604|Sportswear|Sportswear|Man
198605|Outerwear|Suits|Man
198608|Tops|Polos|Man
198615|Bottoms|Skirts and Shorts|Woman
198620|Tops|Knitwear|Woman
198634|Tops|Polos|Man
198642|Bottoms|Pants and Jeans|Woman
198643|Tops|T-Shirts|Woman
198645|Outerwear|Dresses|Woman
198654|Accessories|Accessories|Man
198655|Underwear & Nightwear|Underwear|Man
198660|Tops|Polos|Man
198665|Sportswear|Sportswear|Woman
198667|Bottoms|Skirts and Shorts|Woman
198668|Bottoms|Pants and Jeans|Woman
198671|Outerwear|Dresses|Woman
198673|Outerwear|Blazers|Woman
198679|Child|Newborn|Child
198680|Accessories|Accessories|Man
198681|Underwear & Nightwear|Underwear|Man
198684|Bottoms|Pants and Jeans|Man
198685|Tops|Shirts|Man
198694|Bottoms|Pants and Jeans|Woman
198696|Tops|Blouses|Woman
198697|Outerwear|Dresses|Woman
198698|Tops|Knitwear|Woman
198700|Accessories|Accessories|Child
198702|Tops|Sweaters|Child
198712|Tops|Polos|Man
198722|Tops|Blouses|Woman
198725|Outerwear|Blazers|Woman
198734|Sportswear|Sportswear|Man
198740|Outerwear|Blazers|Man
198741|Accessories|Accessories|Woman
198745|Bottoms|Skirts and Shorts|Woman
198755|Outerwear|Coats|Child
198758|Accessories|Accessories|Man
198762|Bottoms|Pants and Jeans|Man
198765|Tops|Sweatshirts|Man
198766|Outerwear|Blazers|Man
198772|Bottoms|Pants and Jeans|Woman
198777|Outerwear|Blazers|Woman
198788|Bottoms|Pants and Jeans|Man
198796|Outerwear|Suits|Woman
198798|Bottoms|Pants and Jeans|Woman
198799|Tops|T-Shirts|Woman
198802|Tops|Knitwear|Woman
198816|Tops|Polos|Man
198818|Outerwear|Blazers|Man
198826|Tops|Blouses|Woman
198828|Tops|Knitwear|Woman
198837|Underwear & Nightwear|Underwear|Man
198844|Outerwear|Blazers|Man
198853|Outerwear|Dresses|Woman
198858|Tops|Sweaters|Child
198864|Sportswear|Sportswear|Man
198867|Tops|Shirts|Man
198869|Tops|Sweatshirts|Man
198872|Underwear & Nightwear|Underwear|Woman
198875|Bottoms|Skirts and Shorts|Woman
198878|Tops|Blouses|Woman
198888|Accessories|Accessories|Man
198889|Underwear & Nightwear|Underwear|Man
198890|Sportswear|Sportswear|Man
198893|Tops|Shirts|Man
198899|Sportswear|Sportswear|Woman
198905|Outerwear|Dresses|Woman
198906|Tops|Knitwear|Woman
198919|Tops|Shirts|Man
198923|Accessories|Accessories|Woman
198926|Outerwear|Suits|Woman
198932|Tops|Knitwear|Woman
198933|Outerwear|Blazers|Woman
198939|Child|Newborn|Child
198940|Accessories|Accessories|Man
198946|Tops|Polos|Man
198948|Outerwear|Blazers|Man
198950|Underwear & Nightwear|Underwear|Woman
198952|Outerwear|Suits|Woman
198959|Outerwear|Blazers|Woman
198962|Tops|Sweaters|Child
198967|Underwear & Nightwear|Underwear|Man
198972|Tops|Polos|Man
198977|Sportswear|Sportswear|Woman
198978|Outerwear|Suits|Woman
198980|Bottoms|Pants and Jeans|Woman
198981|Tops|T-Shirts|Woman
198983|Outerwear|Dresses|Woman
198985|Outerwear|Blazers|Woman
198989|Outerwear|Coats|Child
198990|Child|Kids|Child
198993|Underwear & Nightwear|Underwear|Man
198995|Outerwear|Suits|Man
199000|Outerwear|Blazers|Man
199003|Sportswear|Sportswear|Woman
199006|Bottoms|Pants and Jeans|Woman
199008|Tops|Blouses|Woman
199010|Tops|Knitwear|Woman
199025|Tops|Sweatshirts|Man
199027|Accessories|Accessories|Woman
199030|Outerwear|Suits|Woman
199031|Bottoms|Skirts and Shorts|Woman
199037|Outerwear|Blazers|Woman
199040|Tops|Sweaters|Child
199042|Child|Kids|Child
199044|Accessories|Accessories|Man
199049|Tops|Shirts|Man
199050|Tops|Polos|Man
199051|Tops|Sweatshirts|Man
199052|Outerwear|Blazers|Man
199055|Sportswear|Sportswear|Woman
199060|Tops|Blouses|Woman
199075|Tops|Shirts|Man
199082|Outerwear|Suits|Woman
199089|Outerwear|Blazers|Woman
199099|Outerwear|Suits|Man
